event_type,timestamp,system_score,severity,behavioral_anomaly_flag,external_connection_flag,unknown_process_flag,sensitive_access_flag,label,process_name,parent_process,cpu_percent,memory_mb,cpu_zscore,memory_zscore,parent_child_rarity,cmd_entropy,process_freq_5min,is_known_binary,remote_ip,remote_port,is_private_ip,is_known_ip,connection_freq_1min,unique_ip_5min,port_risk,file_path,file_action,file_extension,is_sensitive_path,is_executable,file_freq_1min,file_rarity
network,2026-03-25 00:38:20,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,8080.0,0.0,1.0,21.0,13.0,0.55,,,,,,,
network,2026-03-25 00:38:20,3,1,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,1.0,4.0,14.0,0.44,,,,,,,
process,2026-03-25 00:38:21,2,0,0,0,0,0,0,chrome.exe,pg_ctl.exe,31.83,110.68,1.24,0.75,0.76,0.0,15.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:21,1,1,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,443.0,1.0,1.0,6.0,2.0,0.98,,,,,,,
network,2026-03-25 00:38:21,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,192.168.1.1,4444.0,1.0,0.0,12.0,11.0,0.78,,,,,,,
process,2026-03-25 00:38:21,2,2,0,0,0,0,0,postgres.exe,pg_ctl.exe,89.0,158.85,2.56,1.37,0.71,4.63,2.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:22,1,2,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,80.0,0.0,0.0,23.0,4.0,0.46,,,,,,,
file,2026-03-25 00:38:22,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,created,txt,1.0,1.0,17.0,0.85
file,2026-03-25 00:38:22,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,exe,0.0,0.0,13.0,0.45
process,2026-03-25 00:38:22,1,1,0,0,0,0,0,python.exe,explorer.exe,48.46,275.7,2.06,0.89,0.22,0.29,4.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:23,2,0,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,8080.0,0.0,1.0,10.0,7.0,0.66,,,,,,,
network,2026-03-25 00:38:23,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,192.168.1.1,8080.0,1.0,1.0,25.0,3.0,0.7,,,,,,,
network,2026-03-25 00:38:23,2,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,18.0,7.0,0.3,,,,,,,
network,2026-03-25 00:38:23,1,2,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,4444.0,1.0,1.0,25.0,1.0,0.74,,,,,,,
network,2026-03-25 00:38:24,0,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,0.0,1.0,14.0,5.0,0.27,,,,,,,
process,2026-03-25 00:38:24,0,0,0,0,0,0,0,postgres.exe,cmd.exe,47.3,364.97,2.17,2.92,0.12,4.75,10.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:24,1,1,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,1.0,1.0,29.0,12.0,0.08,,,,,,,
process,2026-03-25 00:38:24,1,2,0,0,0,0,0,postgres.exe,cmd.exe,20.91,441.28,2.89,2.07,0.1,3.18,12.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:25,3,2,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,1.0,8.0,1.0,0.89,,,,,,,
process,2026-03-25 00:38:25,3,0,1,0,0,0,1,python.exe,cmd.exe,36.7,211.08,1.42,2.68,0.92,2.92,20.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:25,3,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,conf,1.0,1.0,6.0,0.79
file,2026-03-25 00:38:25,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,0.0,1.0,10.0,0.27
network,2026-03-25 00:38:26,3,2,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,4444.0,1.0,1.0,24.0,12.0,0.93,,,,,,,
file,2026-03-25 00:38:26,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,conf,0.0,0.0,15.0,0.62
network,2026-03-25 00:38:26,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,192.168.1.1,443.0,1.0,1.0,28.0,12.0,0.46,,,,,,,
file,2026-03-25 00:38:26,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,exe,1.0,0.0,9.0,0.68
network,2026-03-25 00:38:27,0,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,80.0,1.0,0.0,3.0,6.0,0.04,,,,,,,
process,2026-03-25 00:38:27,3,0,1,0,0,0,1,python.exe,cmd.exe,88.02,334.55,1.52,2.77,0.87,3.99,16.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:27,4,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,0.0,1.0,17.0,0.09
file,2026-03-25 00:38:27,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,txt,0.0,0.0,7.0,0.67
file,2026-03-25 00:38:28,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,1.0,0.0,18.0,0.27
file,2026-03-25 00:38:28,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,created,txt,0.0,1.0,1.0,0.88
network,2026-03-25 00:38:28,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,1.0,13.0,12.0,0.75,,,,,,,
file,2026-03-25 00:38:28,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,conf,1.0,1.0,13.0,0.03
network,2026-03-25 00:38:29,4,1,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,8080.0,0.0,1.0,20.0,14.0,0.04,,,,,,,
network,2026-03-25 00:38:29,4,1,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,4444.0,1.0,1.0,10.0,8.0,0.48,,,,,,,
network,2026-03-25 00:38:29,4,1,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,1.0,1.0,29.0,2.0,0.82,,,,,,,
file,2026-03-25 00:38:29,3,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,modified,exe,0.0,1.0,4.0,0.59
file,2026-03-25 00:38:30,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,1.0,1.0,12.0,0.41
network,2026-03-25 00:38:30,0,2,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,1.0,17.0,5.0,0.15,,,,,,,
process,2026-03-25 00:38:30,4,1,1,0,0,0,1,postgres.exe,cmd.exe,21.2,323.92,0.86,2.22,0.15,0.26,15.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:30,4,1,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,443.0,1.0,1.0,9.0,14.0,0.87,,,,,,,
file,2026-03-25 00:38:31,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,0.0,0.0,17.0,0.54
file,2026-03-25 00:38:31,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,created,exe,1.0,1.0,1.0,0.36
process,2026-03-25 00:38:31,2,2,0,0,0,0,0,postgres.exe,pg_ctl.exe,71.97,207.66,0.54,2.51,0.64,4.73,8.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:31,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,8080.0,0.0,0.0,8.0,7.0,0.03,,,,,,,
process,2026-03-25 00:38:32,2,0,0,0,0,0,0,postgres.exe,cmd.exe,1.27,122.26,1.73,0.23,0.32,4.64,17.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:32,2,0,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,1.0,3.0,4.0,0.36,,,,,,,
process,2026-03-25 00:38:32,3,0,1,0,0,0,1,python.exe,cmd.exe,40.87,95.1,2.25,2.86,0.22,4.56,12.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:32,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,1.0,18.0,8.0,0.45,,,,,,,
file,2026-03-25 00:38:33,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,exe,1.0,1.0,4.0,0.55
file,2026-03-25 00:38:33,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,0.0,1.0,14.0,0.58
network,2026-03-25 00:38:33,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,0.0,22.0,8.0,0.13,,,,,,,
process,2026-03-25 00:38:33,4,2,1,0,0,0,1,postgres.exe,cmd.exe,64.38,95.9,0.86,2.48,0.19,2.56,11.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:34,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,1.0,30.0,2.0,0.5,,,,,,,
file,2026-03-25 00:38:34,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,txt,1.0,1.0,10.0,0.17
network,2026-03-25 00:38:34,0,0,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,4444.0,0.0,0.0,27.0,5.0,0.71,,,,,,,
file,2026-03-25 00:38:34,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,txt,0.0,1.0,17.0,0.39
network,2026-03-25 00:38:35,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,0.0,19.0,3.0,0.31,,,,,,,
file,2026-03-25 00:38:35,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,txt,0.0,1.0,20.0,0.75
process,2026-03-25 00:38:35,2,2,0,0,0,0,0,python.exe,cmd.exe,18.68,19.6,2.59,2.81,0.09,2.38,10.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:35,0,1,0,0,0,0,0,chrome.exe,cmd.exe,60.88,104.78,0.32,0.58,0.36,3.63,8.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:36,2,1,0,0,0,0,0,postgres.exe,pg_ctl.exe,97.19,449.5,1.11,1.84,0.75,0.87,4.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:36,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,conf,0.0,1.0,4.0,0.46
process,2026-03-25 00:38:36,4,2,1,0,0,0,1,chrome.exe,explorer.exe,26.78,123.52,1.09,2.07,0.3,3.23,11.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:36,2,2,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,1.0,6.0,7.0,0.02,,,,,,,
file,2026-03-25 00:38:37,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,txt,0.0,0.0,9.0,0.23
network,2026-03-25 00:38:37,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,4444.0,0.0,0.0,27.0,15.0,0.59,,,,,,,
file,2026-03-25 00:38:37,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,conf,0.0,1.0,10.0,0.85
process,2026-03-25 00:38:37,2,1,0,0,0,0,0,chrome.exe,cmd.exe,18.12,481.84,0.74,1.84,0.29,0.5,15.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:38,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,exe,1.0,0.0,1.0,0.62
network,2026-03-25 00:38:38,3,0,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,80.0,1.0,1.0,5.0,6.0,0.03,,,,,,,
network,2026-03-25 00:38:38,2,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,443.0,0.0,1.0,11.0,8.0,0.79,,,,,,,
file,2026-03-25 00:38:38,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,1.0,0.0,5.0,0.54
process,2026-03-25 00:38:39,3,0,1,0,0,0,1,chrome.exe,pg_ctl.exe,84.21,430.2,2.44,0.46,0.43,3.75,9.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:39,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,txt,1.0,1.0,17.0,0.65
process,2026-03-25 00:38:39,1,0,0,0,0,0,0,python.exe,pg_ctl.exe,73.36,304.25,0.46,0.98,0.38,2.7,17.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:39,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,txt,0.0,1.0,17.0,0.83
process,2026-03-25 00:38:40,3,1,1,0,0,0,1,postgres.exe,pg_ctl.exe,3.25,340.35,0.46,0.11,0.04,3.98,4.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:40,4,0,1,0,0,0,1,chrome.exe,pg_ctl.exe,69.09,96.38,2.29,1.3,0.11,3.53,13.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:40,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,1.0,28.0,12.0,0.66,,,,,,,
network,2026-03-25 00:38:40,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,80.0,1.0,0.0,22.0,3.0,0.33,,,,,,,
process,2026-03-25 00:38:41,3,1,1,0,0,0,1,python.exe,pg_ctl.exe,44.98,372.7,2.38,1.38,0.57,2.67,14.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:41,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,0.0,0.0,6.0,0.36
file,2026-03-25 00:38:41,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,1.0,0.0,9.0,0.89
network,2026-03-25 00:38:41,0,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,1.0,15.0,5.0,0.19,,,,,,,
network,2026-03-25 00:38:42,2,1,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,1.0,1.0,23.0,5.0,0.76,,,,,,,
file,2026-03-25 00:38:42,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,txt,1.0,0.0,5.0,0.75
network,2026-03-25 00:38:42,0,1,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,443.0,1.0,0.0,26.0,12.0,0.22,,,,,,,
file,2026-03-25 00:38:42,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,0.0,1.0,12.0,0.17
file,2026-03-25 00:38:43,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,0.0,0.0,17.0,0.61
file,2026-03-25 00:38:43,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,0.0,0.0,2.0,0.73
network,2026-03-25 00:38:43,3,2,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,80.0,0.0,1.0,20.0,1.0,0.89,,,,,,,
file,2026-03-25 00:38:43,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,0.0,0.0,3.0,0.28
network,2026-03-25 00:38:44,2,1,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,8080.0,0.0,1.0,15.0,12.0,0.09,,,,,,,
file,2026-03-25 00:38:44,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,1.0,0.0,12.0,0.99
network,2026-03-25 00:38:44,4,0,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,0.0,24.0,6.0,0.58,,,,,,,
network,2026-03-25 00:38:44,2,1,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,10.0,14.0,0.29,,,,,,,
file,2026-03-25 00:38:45,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,0.0,18.0,0.89
network,2026-03-25 00:38:45,4,0,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,3.0,1.0,0.36,,,,,,,
process,2026-03-25 00:38:45,0,0,0,0,0,0,0,chrome.exe,explorer.exe,32.79,115.64,2.92,2.37,0.89,4.43,18.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:45,3,0,1,0,0,0,1,postgres.exe,pg_ctl.exe,82.6,381.74,0.82,1.97,0.52,3.56,13.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:46,2,1,0,0,0,0,0,postgres.exe,cmd.exe,97.93,439.8,2.18,2.83,0.51,1.87,15.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:46,4,1,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,443.0,1.0,1.0,25.0,9.0,0.35,,,,,,,
network,2026-03-25 00:38:46,1,2,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,80.0,1.0,0.0,25.0,11.0,0.33,,,,,,,
network,2026-03-25 00:38:46,4,2,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,0.0,22.0,1.0,0.02,,,,,,,
process,2026-03-25 00:38:47,4,2,1,0,0,0,1,chrome.exe,explorer.exe,33.38,189.43,0.48,2.55,0.22,2.0,7.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:47,4,1,1,0,0,0,1,postgres.exe,pg_ctl.exe,58.89,357.61,2.72,1.87,0.74,1.5,10.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:47,0,1,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,443.0,1.0,0.0,6.0,11.0,0.8,,,,,,,
file,2026-03-25 00:38:47,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,0.0,1.0,3.0,0.37
process,2026-03-25 00:38:48,4,1,1,0,0,0,1,chrome.exe,cmd.exe,25.26,57.23,2.74,0.25,0.83,4.94,15.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:48,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,txt,1.0,1.0,3.0,0.01
network,2026-03-25 00:38:48,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,8080.0,0.0,0.0,22.0,3.0,0.86,,,,,,,
file,2026-03-25 00:38:48,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,conf,0.0,0.0,17.0,0.28
process,2026-03-25 00:38:49,0,2,0,0,0,0,0,chrome.exe,pg_ctl.exe,69.63,143.13,0.59,1.52,0.74,1.76,3.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:49,1,1,0,0,0,0,0,chrome.exe,pg_ctl.exe,81.57,77.18,1.78,0.89,0.56,3.45,11.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:49,3,0,1,0,0,0,1,chrome.exe,explorer.exe,48.46,366.13,0.86,2.81,0.22,1.24,1.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:49,0,0,0,0,0,0,0,python.exe,explorer.exe,25.68,313.17,0.24,0.68,0.76,1.24,16.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:50,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,1.0,1.0,1.0,0.28
file,2026-03-25 00:38:50,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,conf,0.0,1.0,13.0,0.85
file,2026-03-25 00:38:50,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,exe,0.0,1.0,14.0,0.65
file,2026-03-25 00:38:50,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,created,conf,0.0,1.0,5.0,0.71
file,2026-03-25 00:38:51,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,0.0,1.0,10.0,0.99
file,2026-03-25 00:38:51,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,txt,1.0,1.0,8.0,0.07
network,2026-03-25 00:38:51,0,2,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,1.0,2.0,10.0,0.82,,,,,,,
process,2026-03-25 00:38:51,0,1,0,0,0,0,0,python.exe,explorer.exe,92.0,76.8,2.9,2.58,0.18,3.2,12.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:52,0,0,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,0.0,0.0,23.0,4.0,0.08,,,,,,,
network,2026-03-25 00:38:52,3,0,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,0.0,11.0,6.0,0.55,,,,,,,
network,2026-03-25 00:38:52,1,1,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,80.0,1.0,1.0,18.0,4.0,0.5,,,,,,,
file,2026-03-25 00:38:52,4,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,1.0,0.0,8.0,0.48
process,2026-03-25 00:38:53,0,1,0,0,0,0,0,postgres.exe,pg_ctl.exe,46.77,57.0,1.68,1.26,0.48,3.67,7.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:53,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,1.0,1.0,9.0,0.16
network,2026-03-25 00:38:53,3,0,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,0.0,19.0,10.0,0.05,,,,,,,
file,2026-03-25 00:38:53,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,conf,0.0,1.0,10.0,0.24
process,2026-03-25 00:38:54,2,2,0,0,0,0,0,chrome.exe,pg_ctl.exe,7.82,385.94,1.76,1.57,0.13,3.86,3.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:54,4,2,1,0,0,0,1,python.exe,pg_ctl.exe,82.35,79.82,0.11,0.82,0.26,1.19,20.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:54,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,0.0,1.0,11.0,0.95
file,2026-03-25 00:38:54,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,0.0,1.0,17.0,0.22
file,2026-03-25 00:38:55,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,exe,1.0,1.0,15.0,0.25
file,2026-03-25 00:38:55,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,1.0,7.0,0.36
process,2026-03-25 00:38:55,3,2,1,0,0,0,1,postgres.exe,pg_ctl.exe,70.79,93.57,0.34,1.09,0.88,0.08,20.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:55,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,exe,0.0,1.0,13.0,0.01
process,2026-03-25 00:38:56,3,0,1,0,0,0,1,python.exe,pg_ctl.exe,15.68,231.49,0.56,0.12,0.11,2.21,19.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:38:56,3,2,1,0,0,0,1,chrome.exe,pg_ctl.exe,91.9,398.29,1.67,0.14,0.49,4.23,16.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:56,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,0.0,1.0,27.0,3.0,0.64,,,,,,,
network,2026-03-25 00:38:56,2,1,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,8080.0,0.0,0.0,21.0,12.0,0.39,,,,,,,
network,2026-03-25 00:38:57,0,0,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,80.0,0.0,0.0,23.0,1.0,0.85,,,,,,,
process,2026-03-25 00:38:57,1,2,0,0,0,0,0,postgres.exe,pg_ctl.exe,87.76,215.68,0.78,1.81,0.71,2.59,6.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:38:57,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,1.0,0.0,11.0,0.56
network,2026-03-25 00:38:57,2,0,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,0.0,30.0,10.0,0.3,,,,,,,
file,2026-03-25 00:38:58,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,0.0,0.0,9.0,0.41
file,2026-03-25 00:38:58,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,0.0,0.0,1.0,1.0
network,2026-03-25 00:38:58,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,4444.0,0.0,1.0,28.0,14.0,0.96,,,,,,,
network,2026-03-25 00:38:58,3,2,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,1.0,3.0,8.0,0.91,,,,,,,
network,2026-03-25 00:38:59,3,1,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,443.0,1.0,1.0,30.0,6.0,0.31,,,,,,,
process,2026-03-25 00:38:59,2,1,0,0,0,0,0,postgres.exe,explorer.exe,41.11,246.32,1.91,1.43,0.13,4.95,7.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:38:59,2,2,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,26.0,1.0,0.64,,,,,,,
process,2026-03-25 00:38:59,1,2,0,0,0,0,0,chrome.exe,cmd.exe,74.47,235.47,2.63,1.19,0.35,0.7,9.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:39:00,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,created,conf,0.0,0.0,17.0,0.93
process,2026-03-25 00:39:00,4,2,1,0,0,0,1,postgres.exe,cmd.exe,79.5,107.32,0.89,1.52,0.89,3.42,7.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:39:00,2,2,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,80.0,1.0,0.0,11.0,9.0,0.52,,,,,,,
process,2026-03-25 00:39:00,0,2,0,0,0,0,0,postgres.exe,cmd.exe,66.57,91.21,2.25,2.45,0.48,3.17,16.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:39:01,2,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,0.0,1.0,16.0,2.0,0.13,,,,,,,
